ticker,time,signal,session_date,alert_time_et,price,flush_score,tier,alert_id,name,sources,drop_from_prior_30m_high_pct,distance_below_vwap_pct,roc_5m_pct,roc_10m_pct,down_slope_20m_pct_per_bar,range_expansion,volume_expansion,volume_since_4am,summary,open_chart_url
TOST,0945,buy,2026-04-01,2026-04-01 09:45:00,26.00,64.7,Candidate,TOST-1775051100000,TOST,1000-list,3.7,1.6,0.4,1.6,0.200,0.9,2.0,512982,"3.7% below prior 30m high, 1.6% below VWAP, 5m ROC -0.4%, range x0.9, volume x2.0",http://localhost:8081/api/open-chart/TOST/2026-04-01/0945?signal=buy
RIVN,0945,buy,2026-04-01,2026-04-01 09:45:00,15.30,64.5,Candidate,RIVN-1775051100000,RIVN,1000-list,3.2,1.8,0.8,2.2,0.200,0.8,0.7,3575221,"3.2% below prior 30m high, 1.8% below VWAP, 5m ROC -0.8%, range x0.8, volume x0.7",http://localhost:8081/api/open-chart/RIVN/2026-04-01/0945?signal=buy
GLXY,0945,buy,2026-04-01,2026-04-01 09:45:00,18.40,60.3,Candidate,GLXY-1775051100000,GLXY,1000-list,2.4,1.2,1.1,1.3,0.100,1.1,2.5,563437,"2.4% below prior 30m high, 1.2% below VWAP, 5m ROC -1.1%, range x1.1, volume x2.5",http://localhost:8081/api/open-chart/GLXY/2026-04-01/0945?signal=buy
PM,0946,buy,2026-04-01,2026-04-01 09:46:00,155.90,91.7,Extreme,PM-1775051160000,PM,1000-list,4.2,1.9,1.5,2.4,0.200,1.5,3.2,765268,"4.2% below prior 30m high, 1.9% below VWAP, 5m ROC -1.5%, range x1.5, volume x3.2",http://localhost:8081/api/open-chart/PM/2026-04-01/0946?signal=buy
FIS,0946,buy,2026-04-01,2026-04-01 09:46:00,45.20,86.9,Strong,FIS-1775051160000,FIS,1000-list,4.3,1.6,1.7,2.4,0.200,1.1,3.1,667884,"4.3% below prior 30m high, 1.6% below VWAP, 5m ROC -1.7%, range x1.1, volume x3.1",http://localhost:8081/api/open-chart/FIS/2026-04-01/0946?signal=buy
RIVN,0946,buy,2026-04-01,2026-04-01 09:46:00,15.20,84.1,Strong,RIVN-1775051160000,RIVN,1000-list,4.2,2.6,1.4,2.6,0.200,1.3,1.5,3982310,"4.2% below prior 30m high, 2.6% below VWAP, 5m ROC -1.4%, range x1.3, volume x1.5",http://localhost:8081/api/open-chart/RIVN/2026-04-01/0946?signal=buy
RCAT,0946,buy,2026-04-01,2026-04-01 09:46:00,12.90,84.0,Strong,RCAT-1775051160000,RCAT,1000-list,4.2,2.3,1.8,1.9,0.200,1.3,1.9,1970229,"4.2% below prior 30m high, 2.3% below VWAP, 5m ROC -1.8%, range x1.3, volume x1.9",http://localhost:8081/api/open-chart/RCAT/2026-04-01/0946?signal=buy
CRCL,0946,buy,2026-04-01,2026-04-01 09:46:00,92.80,82.7,Strong,CRCL-1775051160000,CRCL,1000-list,6.9,3.9,3.3,4.3,0.300,1.2,1.3,3145152,"6.9% below prior 30m high, 3.9% below VWAP, 5m ROC -3.3%, range x1.2, volume x1.3",http://localhost:8081/api/open-chart/CRCL/2026-04-01/0946?signal=buy
FIG,0946,buy,2026-04-01,2026-04-01 09:46:00,20.60,80.2,Strong,FIG-1775051160000,FIG,1000-list,4.6,2.5,1.5,3.0,0.300,0.8,1.0,1013194,"4.6% below prior 30m high, 2.5% below VWAP, 5m ROC -1.5%, range x0.8, volume x1.0",http://localhost:8081/api/open-chart/FIG/2026-04-01/0946?signal=buy
AXTI,0946,buy,2026-04-01,2026-04-01 09:46:00,54.20,80.0,Strong,AXTI-1775051160000,AXTI,1000-list,10.7,4.5,2.3,3.7,0.600,0.7,1.0,2936091,"10.7% below prior 30m high, 4.5% below VWAP, 5m ROC -2.3%, range x0.7, volume x1.0",http://localhost:8081/api/open-chart/AXTI/2026-04-01/0946?signal=buy
COGT,0946,buy,2026-04-01,2026-04-01 09:46:00,34.90,80.0,Strong,COGT-1775051160000,COGT,1000-list,8.4,2.8,3.1,2.7,0.200,0.7,1.0,644610,"8.4% below prior 30m high, 2.8% below VWAP, 5m ROC -3.1%, range x0.7, volume x1.0",http://localhost:8081/api/open-chart/COGT/2026-04-01/0946?signal=buy
PATH,0946,buy,2026-04-01,2026-04-01 09:46:00,11.00,79.2,Strong,PATH-1775051160000,PATH,1000-list,3.5,1.9,1.7,2.8,0.200,1.0,1.7,1387816,"3.5% below prior 30m high, 1.9% below VWAP, 5m ROC -1.7%, range x1.0, volume x1.7",http://localhost:8081/api/open-chart/PATH/2026-04-01/0946?signal=buy
ALM,0946,buy,2026-04-01,2026-04-01 09:46:00,14.70,77.6,Strong,ALM-1775051160000,ALM,1000-list,3.4,2.1,1.2,1.4,0.100,1.9,1.9,626599,"3.4% below prior 30m high, 2.1% below VWAP, 5m ROC -1.2%, range x1.9, volume x1.9",http://localhost:8081/api/open-chart/ALM/2026-04-01/0946?signal=buy
TH,0946,buy,2026-04-01,2026-04-01 09:46:00,12.30,76.2,Strong,TH-1775051160000,TH,1000-list,7.6,3.4,1.5,1.5,0.200,0.5,0.4,3032897,"7.6% below prior 30m high, 3.4% below VWAP, 5m ROC -1.5%, range x0.5, volume x0.4",http://localhost:8081/api/open-chart/TH/2026-04-01/0946?signal=buy
SOFI,0946,buy,2026-04-01,2026-04-01 09:46:00,15.80,76.0,Strong,SOFI-1775051160000,SOFI,1000-list,3.4,1.7,1.8,1.7,0.200,1.6,1.5,6928436,"3.4% below prior 30m high, 1.7% below VWAP, 5m ROC -1.8%, range x1.6, volume x1.5",http://localhost:8081/api/open-chart/SOFI/2026-04-01/0946?signal=buy
QXO,0946,buy,2026-04-01,2026-04-01 09:46:00,19.50,74.1,Candidate,QXO-1775051160000,QXO,1000-list,2.8,1.5,1.7,2.0,0.100,1.1,2.6,926493,"2.8% below prior 30m high, 1.5% below VWAP, 5m ROC -1.7%, range x1.1, volume x2.6",http://localhost:8081/api/open-chart/QXO/2026-04-01/0946?signal=buy
COIN,0946,buy,2026-04-01,2026-04-01 09:46:00,173.00,72.4,Candidate,COIN-1775051160000,COIN,1000-list,3.5,1.6,1.5,1.7,0.200,0.8,1.5,1188554,"3.5% below prior 30m high, 1.6% below VWAP, 5m ROC -1.5%, range x0.8, volume x1.5",http://localhost:8081/api/open-chart/COIN/2026-04-01/0946?signal=buy
MLTX,0946,buy,2026-04-01,2026-04-01 09:46:00,16.80,72.4,Candidate,MLTX-1775051160000,MLTX,1000-list,8.6,2.2,2.4,1.5,0.100,0.9,1.1,517157,"8.6% below prior 30m high, 2.2% below VWAP, 5m ROC -2.4%, range x0.9, volume x1.1",http://localhost:8081/api/open-chart/MLTX/2026-04-01/0946?signal=buy
GLXY,0946,buy,2026-04-01,2026-04-01 09:46:00,18.30,70.8,Candidate,GLXY-1775051160000,GLXY,1000-list,2.9,1.5,1.5,1.7,0.100,1.0,2.3,582957,"2.9% below prior 30m high, 1.5% below VWAP, 5m ROC -1.5%, range x1.0, volume x2.3",http://localhost:8081/api/open-chart/GLXY/2026-04-01/0946?signal=buy
NCNO,0946,buy,2026-04-01,2026-04-01 09:46:00,16.70,69.2,Candidate,NCNO-1775051160000,NCNO,1000-list,9.4,3.3,0.8,1.6,0.400,1.0,0.3,3115799,"9.4% below prior 30m high, 3.3% below VWAP, 5m ROC -0.8%, range x1.0, volume x0.3",http://localhost:8081/api/open-chart/NCNO/2026-04-01/0946?signal=buy
PINS,0946,buy,2026-04-01,2026-04-01 09:46:00,18.10,69.1,Candidate,PINS-1775051160000,PINS,1000-list,2.9,1.6,1.4,2.5,0.100,1.3,1.1,1215900,"2.9% below prior 30m high, 1.6% below VWAP, 5m ROC -1.4%, range x1.3, volume x1.1",http://localhost:8081/api/open-chart/PINS/2026-04-01/0946?signal=buy
QBTS,0946,buy,2026-04-01,2026-04-01 09:46:00,14.60,68.4,Candidate,QBTS-1775051160000,QBTS,1000-list,2.8,1.8,1.5,2.3,0.100,1.2,0.6,3508867,"2.8% below prior 30m high, 1.8% below VWAP, 5m ROC -1.5%, range x1.2, volume x0.6",http://localhost:8081/api/open-chart/QBTS/2026-04-01/0946?signal=buy
IONQ,0946,buy,2026-04-01,2026-04-01 09:46:00,29.10,67.5,Candidate,IONQ-1775051160000,IONQ,1000-list,2.7,1.8,1.6,2.3,0.100,1.3,1.0,3529634,"2.7% below prior 30m high, 1.8% below VWAP, 5m ROC -1.6%, range x1.3, volume x1.0",http://localhost:8081/api/open-chart/IONQ/2026-04-01/0946?signal=buy
TTD,0946,buy,2026-04-01,2026-04-01 09:46:00,22.20,66.7,Candidate,TTD-1775051160000,TTD,1000-list,2.7,1.5,1.6,2.1,0.100,0.9,1.6,1312038,"2.7% below prior 30m high, 1.5% below VWAP, 5m ROC -1.6%, range x0.9, volume x1.6",http://localhost:8081/api/open-chart/TTD/2026-04-01/0946?signal=buy
SGML,0946,buy,2026-04-01,2026-04-01 09:46:00,12.40,66.6,Candidate,SGML-1775051160000,SGML,1000-list,6.8,2.2,0.2,2.7,0.300,0.8,0.5,856631,"6.8% below prior 30m high, 2.2% below VWAP, 5m ROC -0.2%, range x0.8, volume x0.5",http://localhost:8081/api/open-chart/SGML/2026-04-01/0946?signal=buy
ZETA,0946,buy,2026-04-01,2026-04-01 09:46:00,15.80,65.9,Candidate,ZETA-1775051160000,ZETA,1000-list,3.3,1.5,1.3,1.4,0.200,1.0,1.4,554086,"3.3% below prior 30m high, 1.5% below VWAP, 5m ROC -1.3%, range x1.0, volume x1.4",http://localhost:8081/api/open-chart/ZETA/2026-04-01/0946?signal=buy
CRM,0946,buy,2026-04-01,2026-04-01 09:46:00,184.50,63.4,Candidate,CRM-1775051160000,CRM,1000-list,2.4,1.4,1.4,1.7,0.100,1.1,2.4,848923,"2.4% below prior 30m high, 1.4% below VWAP, 5m ROC -1.4%, range x1.1, volume x2.4",http://localhost:8081/api/open-chart/CRM/2026-04-01/0946?signal=buy
TOST,0946,buy,2026-04-01,2026-04-01 09:46:00,25.90,62.5,Candidate,TOST-1775051160000,TOST,1000-list,3.6,1.4,0.7,1.2,0.200,0.8,1.7,543311,"3.6% below prior 30m high, 1.4% below VWAP, 5m ROC -0.7%, range x0.8, volume x1.7",http://localhost:8081/api/open-chart/TOST/2026-04-01/0946?signal=buy
NFLX,0946,buy,2026-04-01,2026-04-01 09:46:00,94.50,62.4,Candidate,NFLX-1775051160000,NFLX,1000-list,2.8,1.6,1.3,1.6,0.100,0.9,1.0,4745105,"2.8% below prior 30m high, 1.6% below VWAP, 5m ROC -1.3%, range x0.9, volume x1.0",http://localhost:8081/api/open-chart/NFLX/2026-04-01/0946?signal=buy
LYFT,0946,buy,2026-04-01,2026-04-01 09:46:00,13.20,62.0,Candidate,LYFT-1775051160000,LYFT,1000-list,2.8,1.5,0.9,1.2,0.100,1.5,1.8,929381,"2.8% below prior 30m high, 1.5% below VWAP, 5m ROC -0.9%, range x1.5, volume x1.8",http://localhost:8081/api/open-chart/LYFT/2026-04-01/0946?signal=buy
UMAC,0946,buy,2026-04-01,2026-04-01 09:46:00,13.00,60.1,Candidate,UMAC-1775051160000,UMAC,1000-list,4.1,1.1,0.8,1.7,0.100,1.3,0.8,966987,"4.1% below prior 30m high, 1.1% below VWAP, 5m ROC -0.8%, range x1.3, volume x0.8",http://localhost:8081/api/open-chart/UMAC/2026-04-01/0946?signal=buy
PM,0947,buy,2026-04-01,2026-04-01 09:47:00,154.40,97.6,Extreme,PM-1775051220000,PM,1000-list,5.1,2.6,2.1,3.3,0.200,2.1,3.5,842854,"5.1% below prior 30m high, 2.6% below VWAP, 5m ROC -2.1%, range x2.1, volume x3.5",http://localhost:8081/api/open-chart/PM/2026-04-01/0947?signal=buy
RIVN,0947,buy,2026-04-01,2026-04-01 09:47:00,15.10,87.9,Strong,RIVN-1775051220000,RIVN,1000-list,4.6,2.8,1.6,2.6,0.200,1.3,2.1,4237911,"4.6% below prior 30m high, 2.8% below VWAP, 5m ROC -1.6%, range x1.3, volume x2.1",http://localhost:8081/api/open-chart/RIVN/2026-04-01/0947?signal=buy
FIS,0947,buy,2026-04-01,2026-04-01 09:47:00,45.20,85.9,Strong,FIS-1775051220000,FIS,1000-list,4.5,1.6,1.4,2.5,0.200,1.2,3.7,789564,"4.5% below prior 30m high, 1.6% below VWAP, 5m ROC -1.4%, range x1.2, volume x3.7",http://localhost:8081/api/open-chart/FIS/2026-04-01/0947?signal=buy
CRCL,0947,buy,2026-04-01,2026-04-01 09:47:00,92.80,81.0,Strong,CRCL-1775051220000,CRCL,1000-list,7.0,3.7,2.8,4.4,0.300,1.0,1.2,3272518,"7.0% below prior 30m high, 3.7% below VWAP, 5m ROC -2.8%, range x1.0, volume x1.2",http://localhost:8081/api/open-chart/CRCL/2026-04-01/0947?signal=buy
PATH,0947,buy,2026-04-01,2026-04-01 09:47:00,10.90,80.8,Strong,PATH-1775051220000,PATH,1000-list,3.9,2.1,1.6,2.8,0.200,0.8,1.3,1473438,"3.9% below prior 30m high, 2.1% below VWAP, 5m ROC -1.6%, range x0.8, volume x1.3",http://localhost:8081/api/open-chart/PATH/2026-04-01/0947?signal=buy
COGT,0947,buy,2026-04-01,2026-04-01 09:47:00,34.80,80.5,Strong,COGT-1775051220000,COGT,1000-list,8.6,2.8,2.1,3.0,0.200,0.8,1.1,697658,"8.6% below prior 30m high, 2.8% below VWAP, 5m ROC -2.1%, range x0.8, volume x1.1",http://localhost:8081/api/open-chart/COGT/2026-04-01/0947?signal=buy
AXTI,0947,buy,2026-04-01,2026-04-01 09:47:00,54.10,80.0,Strong,AXTI-1775051220000,AXTI,1000-list,10.8,4.4,3.1,3.3,0.500,0.6,1.0,3119131,"10.8% below prior 30m high, 4.4% below VWAP, 5m ROC -3.1%, range x0.6, volume x1.0",http://localhost:8081/api/open-chart/AXTI/2026-04-01/0947?signal=buy
TH,0947,buy,2026-04-01,2026-04-01 09:47:00,12.20,80.0,Strong,TH-1775051220000,TH,1000-list,8.2,3.8,2.6,2.8,0.300,0.7,0.9,3136828,"8.2% below prior 30m high, 3.8% below VWAP, 5m ROC -2.6%, range x0.7, volume x0.9",http://localhost:8081/api/open-chart/TH/2026-04-01/0947?signal=buy
FIG,0947,buy,2026-04-01,2026-04-01 09:47:00,20.60,78.4,Strong,FIG-1775051220000,FIG,1000-list,4.7,2.5,1.3,3.0,0.300,0.7,0.9,1049294,"4.7% below prior 30m high, 2.5% below VWAP, 5m ROC -1.3%, range x0.7, volume x0.9",http://localhost:8081/api/open-chart/FIG/2026-04-01/0947?signal=buy
QXO,0947,buy,2026-04-01,2026-04-01 09:47:00,19.50,78.4,Strong,QXO-1775051220000,QXO,1000-list,3.2,1.9,1.3,1.8,0.200,1.4,2.3,979771,"3.2% below prior 30m high, 1.9% below VWAP, 5m ROC -1.3%, range x1.4, volume x2.3",http://localhost:8081/api/open-chart/QXO/2026-04-01/0947?signal=buy
SOFI,0947,buy,2026-04-01,2026-04-01 09:47:00,15.70,77.7,Strong,SOFI-1775051220000,SOFI,1000-list,3.7,1.9,1.7,1.9,0.200,1.3,1.3,7273439,"3.7% below prior 30m high, 1.9% below VWAP, 5m ROC -1.7%, range x1.3, volume x1.3",http://localhost:8081/api/open-chart/SOFI/2026-04-01/0947?signal=buy
UMAC,0947,buy,2026-04-01,2026-04-01 09:47:00,12.80,77.6,Strong,UMAC-1775051220000,UMAC,1000-list,5.2,2.2,1.9,2.3,0.100,1.1,0.7,1004962,"5.2% below prior 30m high, 2.2% below VWAP, 5m ROC -1.9%, range x1.1, volume x0.7",http://localhost:8081/api/open-chart/UMAC/2026-04-01/0947?signal=buy
RCAT,0947,buy,2026-04-01,2026-04-01 09:47:00,13.00,77.4,Strong,RCAT-1775051220000,RCAT,1000-list,4.1,2.1,1.6,1.8,0.200,0.9,1.0,2023942,"4.1% below prior 30m high, 2.1% below VWAP, 5m ROC -1.6%, range x0.9, volume x1.0",http://localhost:8081/api/open-chart/RCAT/2026-04-01/0947?signal=buy
SNOW,0947,buy,2026-04-01,2026-04-01 09:47:00,149.60,77.3,Strong,SNOW-1775051220000,SNOW,1000-list,3.6,2.1,1.5,2.4,0.200,0.9,0.9,512852,"3.6% below prior 30m high, 2.1% below VWAP, 5m ROC -1.5%, range x0.9, volume x0.9",http://localhost:8081/api/open-chart/SNOW/2026-04-01/0947?signal=buy
ZETA,0947,buy,2026-04-01,2026-04-01 09:47:00,15.70,76.6,Strong,ZETA-1775051220000,ZETA,1000-list,3.7,1.8,1.6,1.9,0.200,0.9,1.5,596762,"3.7% below prior 30m high, 1.8% below VWAP, 5m ROC -1.6%, range x0.9, volume x1.5",http://localhost:8081/api/open-chart/ZETA/2026-04-01/0947?signal=buy
MLTX,0947,buy,2026-04-01,2026-04-01 09:47:00,16.70,76.3,Strong,MLTX-1775051220000,MLTX,1000-list,9.0,2.6,2.8,1.6,0.100,0.9,1.3,541722,"9.0% below prior 30m high, 2.6% below VWAP, 5m ROC -2.8%, range x0.9, volume x1.3",http://localhost:8081/api/open-chart/MLTX/2026-04-01/0947?signal=buy
PINS,0947,buy,2026-04-01,2026-04-01 09:47:00,18.10,74.0,Candidate,PINS-1775051220000,PINS,1000-list,3.2,1.8,1.4,2.5,0.200,1.3,1.1,1288185,"3.2% below prior 30m high, 1.8% below VWAP, 5m ROC -1.4%, range x1.3, volume x1.1",http://localhost:8081/api/open-chart/PINS/2026-04-01/0947?signal=buy
APP,0947,buy,2026-04-01,2026-04-01 09:47:00,390.10,73.9,Candidate,APP-1775051220000,APP,1000-list,3.5,1.8,1.3,2.5,0.200,1.0,1.1,510715,"3.5% below prior 30m high, 1.8% below VWAP, 5m ROC -1.3%, range x1.0, volume x1.1",http://localhost:8081/api/open-chart/APP/2026-04-01/0947?signal=buy
IONQ,0947,buy,2026-04-01,2026-04-01 09:47:00,29.10,73.9,Candidate,IONQ-1775051220000,IONQ,1000-list,3.2,2.1,1.6,2.4,0.100,1.1,1.1,3700309,"3.2% below prior 30m high, 2.1% below VWAP, 5m ROC -1.6%, range x1.1, volume x1.1",http://localhost:8081/api/open-chart/IONQ/2026-04-01/0947?signal=buy
S,0947,buy,2026-04-01,2026-04-01 09:47:00,12.90,72.8,Candidate,S-1775051220000,S,1000-list,3.6,1.7,1.8,1.9,0.100,1.3,1.5,691550,"3.6% below prior 30m high, 1.7% below VWAP, 5m ROC -1.8%, range x1.3, volume x1.5",http://localhost:8081/api/open-chart/S/2026-04-01/0947?signal=buy
QBTS,0947,buy,2026-04-01,2026-04-01 09:47:00,14.60,69.9,Candidate,QBTS-1775051220000,QBTS,1000-list,3.1,2.0,1.4,2.0,0.100,1.1,0.6,3604603,"3.1% below prior 30m high, 2.0% below VWAP, 5m ROC -1.4%, range x1.1, volume x0.6",http://localhost:8081/api/open-chart/QBTS/2026-04-01/0947?signal=buy
COIN,0947,buy,2026-04-01,2026-04-01 09:47:00,173.00,68.5,Candidate,COIN-1775051220000,COIN,1000-list,3.6,1.6,1.2,1.8,0.200,0.8,1.3,1238899,"3.6% below prior 30m high, 1.6% below VWAP, 5m ROC -1.2%, range x0.8, volume x1.3",http://localhost:8081/api/open-chart/COIN/2026-04-01/0947?signal=buy
LYFT,0947,buy,2026-04-01,2026-04-01 09:47:00,13.10,67.3,Candidate,LYFT-1775051220000,LYFT,1000-list,3.0,1.6,1.1,1.6,0.100,1.3,1.9,992264,"3.0% below prior 30m high, 1.6% below VWAP, 5m ROC -1.1%, range x1.3, volume x1.9",http://localhost:8081/api/open-chart/LYFT/2026-04-01/0947?signal=buy
TTD,0947,buy,2026-04-01,2026-04-01 09:47:00,22.20,67.1,Candidate,TTD-1775051220000,TTD,1000-list,3.0,1.8,0.9,2.3,0.100,0.9,1.6,1382143,"3.0% below prior 30m high, 1.8% below VWAP, 5m ROC -0.9%, range x0.9, volume x1.6",http://localhost:8081/api/open-chart/TTD/2026-04-01/0947?signal=buy
TOST,0947,buy,2026-04-01,2026-04-01 09:47:00,25.80,66.9,Candidate,TOST-1775051220000,TOST,1000-list,3.9,1.7,0.9,1.7,0.200,0.6,0.8,563430,"3.9% below prior 30m high, 1.7% below VWAP, 5m ROC -0.9%, range x0.6, volume x0.8",http://localhost:8081/api/open-chart/TOST/2026-04-01/0947?signal=buy
CRM,0947,buy,2026-04-01,2026-04-01 09:47:00,184.30,65.8,Candidate,CRM-1775051220000,CRM,1000-list,2.6,1.5,1.3,1.9,0.100,0.9,2.4,901405,"2.6% below prior 30m high, 1.5% below VWAP, 5m ROC -1.3%, range x0.9, volume x2.4",http://localhost:8081/api/open-chart/CRM/2026-04-01/0947?signal=buy
RGTI,0947,buy,2026-04-01,2026-04-01 09:47:00,14.10,65.6,Candidate,RGTI-1775051220000,RGTI,1000-list,3.2,1.9,1.5,1.8,0.100,1.1,0.7,3794424,"3.2% below prior 30m high, 1.9% below VWAP, 5m ROC -1.5%, range x1.1, volume x0.7",http://localhost:8081/api/open-chart/RGTI/2026-04-01/0947?signal=buy
NCNO,0947,buy,2026-04-01,2026-04-01 09:47:00,16.80,65.3,Candidate,NCNO-1775051220000,NCNO,1000-list,9.6,3.4,0.7,0.8,0.400,0.7,0.5,3186008,"9.6% below prior 30m high, 3.4% below VWAP, 5m ROC -0.7%, range x0.7, volume x0.5",http://localhost:8081/api/open-chart/NCNO/2026-04-01/0947?signal=buy
GLXY,0947,buy,2026-04-01,2026-04-01 09:47:00,18.40,64.4,Candidate,GLXY-1775051220000,GLXY,1000-list,3.0,1.5,0.8,1.8,0.100,1.1,1.9,600910,"3.0% below prior 30m high, 1.5% below VWAP, 5m ROC -0.8%, range x1.1, volume x1.9",http://localhost:8081/api/open-chart/GLXY/2026-04-01/0947?signal=buy
NOW,0947,buy,2026-04-01,2026-04-01 09:47:00,103.20,63.0,Candidate,NOW-1775051220000,NOW,1000-list,2.8,1.6,1.4,1.9,0.100,0.7,0.7,1149977,"2.8% below prior 30m high, 1.6% below VWAP, 5m ROC -1.4%, range x0.7, volume x0.7",http://localhost:8081/api/open-chart/NOW/2026-04-01/0947?signal=buy
USAR,0947,buy,2026-04-01,2026-04-01 09:47:00,15.50,62.6,Candidate,USAR-1775051220000,USAR,1000-list,3.1,1.7,1.7,2.1,0.000,1.1,0.9,1539057,"3.1% below prior 30m high, 1.7% below VWAP, 5m ROC -1.7%, range x1.1, volume x0.9",http://localhost:8081/api/open-chart/USAR/2026-04-01/0947?signal=buy
PL,0947,buy,2026-04-01,2026-04-01 09:47:00,29.00,61.8,Candidate,PL-1775051220000,PL,1000-list,3.5,1.6,2.6,2.4,0.000,0.8,0.7,2309636,"3.5% below prior 30m high, 1.6% below VWAP, 5m ROC -2.6%, range x0.8, volume x0.7",http://localhost:8081/api/open-chart/PL/2026-04-01/0947?signal=buy
PM,0948,buy,2026-04-01,2026-04-01 09:48:00,154.80,92.5,Extreme,PM-1775051280000,PM,1000-list,4.9,2.2,1.7,3.1,0.200,1.9,2.4,915825,"4.9% below prior 30m high, 2.2% below VWAP, 5m ROC -1.7%, range x1.9, volume x2.4",http://localhost:8081/api/open-chart/PM/2026-04-01/0948?signal=buy
RIVN,0948,buy,2026-04-01,2026-04-01 09:48:00,15.10,87.5,Strong,RIVN-1775051280000,RIVN,1000-list,4.5,2.5,1.3,2.7,0.200,1.3,2.4,4525355,"4.5% below prior 30m high, 2.5% below VWAP, 5m ROC -1.3%, range x1.3, volume x2.4",http://localhost:8081/api/open-chart/RIVN/2026-04-01/0948?signal=buy
FIS,0948,buy,2026-04-01,2026-04-01 09:48:00,45.00,86.6,Strong,FIS-1775051280000,FIS,1000-list,4.9,1.8,1.3,2.8,0.200,1.3,2.7,850634,"4.9% below prior 30m high, 1.8% below VWAP, 5m ROC -1.3%, range x1.3, volume x2.7",http://localhost:8081/api/open-chart/FIS/2026-04-01/0948?signal=buy
TH,0948,buy,2026-04-01,2026-04-01 09:48:00,12.00,85.4,Strong,TH-1775051280000,TH,1000-list,10.0,5.4,2.9,4.4,0.300,1.4,1.5,3243873,"10.0% below prior 30m high, 5.4% below VWAP, 5m ROC -2.9%, range x1.4, volume x1.5",http://localhost:8081/api/open-chart/TH/2026-04-01/0948?signal=buy
SOFI,0948,buy,2026-04-01,2026-04-01 09:48:00,15.60,84.2,Strong,SOFI-1775051280000,SOFI,1000-list,4.2,2.3,1.5,2.3,0.200,1.4,1.5,7791683,"4.2% below prior 30m high, 2.3% below VWAP, 5m ROC -1.5%, range x1.4, volume x1.5",http://localhost:8081/api/open-chart/SOFI/2026-04-01/0948?signal=buy
CRCL,0948,buy,2026-04-01,2026-04-01 09:48:00,92.40,83.4,Strong,CRCL-1775051280000,CRCL,1000-list,7.5,3.9,2.7,5.0,0.300,1.0,1.6,3499987,"7.5% below prior 30m high, 3.9% below VWAP, 5m ROC -2.7%, range x1.0, volume x1.6",http://localhost:8081/api/open-chart/CRCL/2026-04-01/0948?signal=buy
APP,0948,buy,2026-04-01,2026-04-01 09:48:00,387.00,83.0,Strong,APP-1775051280000,APP,1000-list,4.2,2.4,1.6,3.0,0.200,1.3,1.2,533219,"4.2% below prior 30m high, 2.4% below VWAP, 5m ROC -1.6%, range x1.3, volume x1.2",http://localhost:8081/api/open-chart/APP/2026-04-01/0948?signal=buy
ZETA,0948,buy,2026-04-01,2026-04-01 09:48:00,15.60,81.8,Strong,ZETA-1775051280000,ZETA,1000-list,4.1,2.1,1.5,2.2,0.200,1.2,1.4,625627,"4.1% below prior 30m high, 2.1% below VWAP, 5m ROC -1.5%, range x1.2, volume x1.4",http://localhost:8081/api/open-chart/ZETA/2026-04-01/0948?signal=buy
PATH,0948,buy,2026-04-01,2026-04-01 09:48:00,10.90,81.7,Strong,PATH-1775051280000,PATH,1000-list,4.4,2.4,1.4,3.2,0.200,1.1,1.5,1571482,"4.4% below prior 30m high, 2.4% below VWAP, 5m ROC -1.4%, range x1.1, volume x1.5",http://localhost:8081/api/open-chart/PATH/2026-04-01/0948?signal=buy
UPST,0948,buy,2026-04-01,2026-04-01 09:48:00,25.20,81.2,Strong,UPST-1775051280000,UPST,1000-list,4.3,2.6,1.3,2.5,0.200,1.2,1.4,503507,"4.3% below prior 30m high, 2.6% below VWAP, 5m ROC -1.3%, range x1.2, volume x1.4",http://localhost:8081/api/open-chart/UPST/2026-04-01/0948?signal=buy
MLTX,0948,buy,2026-04-01,2026-04-01 09:48:00,16.60,81.1,Strong,MLTX-1775051280000,MLTX,1000-list,9.4,2.9,2.8,2.7,0.200,0.8,1.2,556702,"9.4% below prior 30m high, 2.9% below VWAP, 5m ROC -2.8%, range x0.8, volume x1.2",http://localhost:8081/api/open-chart/MLTX/2026-04-01/0948?signal=buy
FIG,0948,buy,2026-04-01,2026-04-01 09:48:00,20.40,80.6,Strong,FIG-1775051280000,FIG,1000-list,5.4,3.0,1.7,3.4,0.300,0.9,1.1,1122906,"5.4% below prior 30m high, 3.0% below VWAP, 5m ROC -1.7%, range x0.9, volume x1.1",http://localhost:8081/api/open-chart/FIG/2026-04-01/0948?signal=buy
SNOW,0948,buy,2026-04-01,2026-04-01 09:48:00,148.80,80.4,Strong,SNOW-1775051280000,SNOW,1000-list,4.1,2.4,1.4,2.6,0.200,0.9,1.2,545684,"4.1% below prior 30m high, 2.4% below VWAP, 5m ROC -1.4%, range x0.9, volume x1.2",http://localhost:8081/api/open-chart/SNOW/2026-04-01/0948?signal=buy
AXTI,0948,buy,2026-04-01,2026-04-01 09:48:00,53.80,80.0,Strong,AXTI-1775051280000,AXTI,1000-list,11.1,4.5,1.9,4.0,0.500,0.6,0.9,3206512,"11.1% below prior 30m high, 4.5% below VWAP, 5m ROC -1.9%, range x0.6, volume x0.9",http://localhost:8081/api/open-chart/AXTI/2026-04-01/0948?signal=buy
